id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
82035607,0.00204530,36.15000000,0.07393759,1595709318431,True,True
82035608,0.00204530,36.85000000,0.07536930,1595709318431,True,True
82035609,0.00204460,0.28000000,0.00057248,1595709318838,True,True
82035610,0.00204470,2.93000000,0.00599097,1595709319263,False,True
82035611,0.00204470,1.56000000,0.00318973,1595709319263,False,True
82035612,0.00204480,1.50000000,0.00306720,1595709319263,False,True
82035613,0.00204460,2.87000000,0.00586800,1595709321826,False,True
82035614,0.00204410,64.09000000,0.13100636,1595709321826,True,True
82035615,0.00204460,2.76000000,0.00564309,1595709322266,False,True
82035616,0.00204470,3.23000000,0.00660438,1595709322266,False,True
82035617,0.00204450,5.35000000,0.01093807,1595709322427,False,True
82035618,0.00204460,2.68000000,0.00547952,1595709322435,False,True
82035619,0.00204450,88.81000000,0.18157204,1595709322530,False,True
82035620,0.00204470,17.12000000,0.03500526,1595709322536,False,True
82035621,0.00204520,1.37000000,0.00280192,1595709322547,False,True
82035622,0.00204520,4.61000000,0.00942837,1595709323440,False,True
82035623,0.00204520,5.99000000,0.01225074,1595709325281,False,True
82035624,0.00204410,4.00000000,0.00817640,1595709325332,True,True
82035625,0.00204510,0.24000000,0.00049082,1595709326281,False,True
82035626,0.00204490,2.57000000,0.00525539,1595709328291,False,True
82035627,0.00204500,3.42000000,0.00699390,1595709328291,False,True
82035628,0.00204400,0.06000000,0.00012264,1595709329682,True,True
82035629,0.00204460,5.99000000,0.01224715,1595709331299,False,True
82035630,0.00204460,17.55000000,0.03588273,1595709331639,False,True
82035631,0.00204470,9.63000000,0.01969046,1595709331833,False,True
82035632,0.00204530,90.34000000,0.18477240,1595709333827,False,True
82035633,0.00204540,0.15000000,0.00030681,1595709335702,False,True
82035634,0.00204530,0.50000000,0.00102265,1595709339485,False,True
82035635,0.00204590,2.45000000,0.00501245,1595709340241,False,True
82035636,0.00204480,137.12000000,0.28038297,1595709340532,True,True
82035637,0.00204480,34.35000000,0.07023888,1595709340810,True,True
82035638,0.00204490,2.56000000,0.00523494,1595709342816,True,True
82035639,0.00204490,2.79000000,0.00570527,1595709344176,True,True
82035640,0.00204490,1.31000000,0.00267881,1595709344176,True,True
82035641,0.00204600,0.12000000,0.00024552,1595709346077,False,True
82035642,0.00204480,4.55000000,0.00930384,1595709350696,True,True
82035643,0.00204540,0.60000000,0.00122724,1595709354539,False,True
82035644,0.00204490,130.32000000,0.26649136,1595709354921,True,True
82035645,0.00204480,3.79000000,0.00774979,1595709357805,True,True
82035646,0.00204550,0.66000000,0.00135003,1595709358551,False,True
82035647,0.00204600,0.84000000,0.00171864,1595709367466,False,True
82035648,0.00204600,0.07000000,0.00014322,1595709367694,False,True
82035649,0.00204490,0.05000000,0.00010224,1595709369911,True,True
82035650,0.00204410,67.38000000,0.13773145,1595709370765,True,True
82035651,0.00204400,34.64000000,0.07080416,1595709371349,True,True
82035652,0.00204460,0.15000000,0.00030669,1595709378272,False,True
82035653,0.00204430,10.00000000,0.02044300,1595709379891,False,True
82035654,0.00204430,4.93000000,0.01007839,1595709379891,False,True
82035655,0.00204410,7.15000000,0.01461531,1595709380516,False,True
82035656,0.00204400,0.79000000,0.00161476,1595709381825,True,True
82035657,0.00204400,2.87000000,0.00586628,1595709382523,True,True
82035658,0.00204410,111.63000000,0.22818288,1595709382755,True,True
82035659,0.00204400,5.20000000,0.01062880,1595709383196,True,True
82035660,0.00204400,11.94000000,0.02440536,1595709383567,True,True
82035661,0.00204400,1.72000000,0.00351568,1595709383567,True,True
82035662,0.00204340,2.45000000,0.00500633,1595709384063,True,True
82035663,0.00204340,6.62000000,0.01352730,1595709384305,True,True
82035664,0.00204390,0.31000000,0.00063360,1595709384688,False,True
82035665,0.00204340,12.47000000,0.02548119,1595709385145,True,True
82035666,0.00204340,14.53000000,0.02969060,1595709385145,True,True
82035667,0.00204380,26.20000000,0.05354756,1595709386062,False,True
82035668,0.00204350,6.83000000,0.01395710,1595709386701,False,True
82035669,0.00204340,17.60000000,0.03596384,1595709387044,True,True
82035670,0.00204340,5.87000000,0.01199475,1595709387185,True,True
82035671,0.00204340,5.68000000,0.01160651,1595709390343,True,True
82035672,0.00204350,4.44000000,0.00907314,1595709391296,False,True
82035673,0.00204350,6.93000000,0.01416145,1595709391296,False,True
